"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"M5a1b*"	"V22"	16	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a1b*"	"V22"	16	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a1b*"	"V22"	16	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R"	"HV"	2	"R"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M65a+@16311"	"HV"	10	"M65"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M3a1b"	"HV"	10	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a"	"V22"	13	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M2b1"	"M2b"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M2b1"	"M2b"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV12b1"	"HV"	3	"HV12"	"HV"	"HV"	"HV"	"HV"	"HV"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3c1a"	"HV"	10	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a1b*"	"V22"	16	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M18a"	"HV"	9	"M18"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a1b*"	"V22"	16	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"W1c"	"W"	3	"W1"	"W"	"W"	"W"	"N2"	"N2"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3a2"	"HV"	8	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M52a"	"HV"	7	"M52"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"HV+73"	"HV"	1	"HV"	"HV"	"HV"	"HV"	"HV"	"HV"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30g"	"HV"	8	"M30"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"J1b8"	"J1"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H15"	"H"	1	"H15"	"H"	"H"	"H"	"HV"	"HV"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M38a"	"HV"	9	"M38"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1b1c"	"HV"	9	"F1"	"F"	"HV"	"HV"	"R9"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R6a2"	"HV"	6	"R6"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M2a1a+207"	"HV"	11	"M2"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a"	"V22"	13	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M41a"	"HV"	8	"M41"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M91a"	"V7a"	12	"M91"	"M"	"V7"	"V"	"M9"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M49c"	"HV"	7	"M49"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M30c"	"HV"	8	"M30"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M30d1"	"HV"	9	"M30"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2b2"	"U2b"	1	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R6a2"	"HV"	6	"R6"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M66b"	"B4c1b1"	14	"M66"	"M"	"B4"	"B"	"M*"	"B"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M45"	"X"	5	"M45"	"M"	"X"	"X"	"M*"	"X"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M68"	"HV"	7	"M68"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M35b+16304"	"HV"	9	"M35"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M3a1"	"HV"	8	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2c1a"	"F1a1a1*1"	18	"U2"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2c1b*1a"	"B4a1a1n*"	20	"U2"	"U"	"B4"	"B"	"UK"	"B"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a2a1a2"	"V22"	18	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"T2"	"T"	1	"T2"	"T"	"T"	"T"	"JT"	"JT"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R5a2a"	"HV"	6	"R5"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M43b"	"V22"	13	"M43"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a1a"	"V22"	15	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M33d"	"HV"	7	"M33"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M3a2"	"HV"	8	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M49c"	"HV"	7	"M49"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M45"	"M*2"	3	"M45"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M33a2"	"HV"	9	"M33"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M81*"	"M81*"	0	"M81"	"M"	"M81"	"M"	"M8"	"M8"	"Axiom_GW_ASI"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M5b"	"R1a1a1"	11	"M5"	"M"	"R1"	"R"	"M*"	"R*"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R30a1c"	"HV"	6	"R30"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M18"	"R9b2"	9	"M18"	"M"	"R9"	"R"	"M*"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a2a1a1"	"B4a1a1n*"	21	"M5"	"M"	"B4"	"B"	"M*"	"B"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"J1b3b"	"J1"	3	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M52b1"	"HV"	8	"M52"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2a2"	"F1a1a1*1"	15	"U2"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2a2"	"F1a1a1*1"	15	"U2"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M30"	"HV"	7	"M30"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M18a"	"HV"	9	"M18"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R5a2*"	"HV1d"	8	"R5"	"R"	"HV1"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M"	"L3a1b"	4	"M"	"M"	"L3"	"L"	"M*"	"L3"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M18'38"	"HV"	7	"M18"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M4''67"	"X"	4	"M4"	"M"	"X"	"X"	"M*"	"X"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R30b2a"	"HV"	6	"R30"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U7a2"	"F1a1a1*1"	15	"U7"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R7a"	"HV"	5	"R7"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M2b"	"M2b"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_GW_ASI"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R5"	"HV"	3	"R5"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M3a1+204"	"HV"	9	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M4a"	"HV"	9	"M4"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U1a"	"F1a1a1*1"	13	"U1"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R6b"	"HV"	4	"R6"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M30d1"	"HV"	9	"M30"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2c1a"	"U7a5"	9	"U2"	"U"	"U7"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H13a2a"	"H3s*"	7	"H13"	"H"	"H3"	"H"	"HV"	"HV"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M30"	"V22"	12	"M30"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2b2"	"U2b"	1	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b"	"U2b"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U7a3a"	"F1a1a1*1"	16	"U7"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M35a1"	"HV"	9	"M35"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"N1a2"	"HV"	8	"N1"	"N"	"HV"	"HV"	"N1"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U5a1i1"	"B4a1a1n*"	17	"U5"	"U"	"B4"	"B"	"UK"	"B"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2e1b"	"F1a1a1*1"	18	"U2"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M38a"	"HV"	9	"M38"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2b2"	"U2b"	1	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b2"	"U2b"	1	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M6"	"HV"	6	"M6"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M5a"	"V22"	13	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M6a1a"	"X"	7	"M6"	"M"	"X"	"X"	"M*"	"X"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M6a1b"	"M6a1b"	0	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"Axiom_GW_ASI"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R30b2a"	"HV"	6	"R30"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M30"	"HV"	7	"M30"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M3a2"	"HV"	8	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M65b"	"HV"	9	"M65"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M6a1a"	"M43a1"	9	"M6"	"M"	"M43"	"M"	"M*"	"M*"	"Axiom_GW_ASI"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M4a"	"HV"	9	"M4"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"J1"	"J1"	0	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_GW_ASI"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M5a4"	"V22"	14	"M5"	"M"	"V22"	"V"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"I1e"	"F1a2"	16	"I1"	"I"	"F1"	"F"	"N1"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R5a2"	"HV"	5	"R5"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M18"	"HV"	8	"M18"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M35a1"	"HV"	9	"M35"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M52a"	"HV"	7	"M52"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R8b1a*"	"V22"	12	"R8"	"R"	"V22"	"V"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R31b"	"HV"	4	"R31"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M44a1"	"HV"	8	"M44"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R7"	"P9*"	4	"R7"	"R"	"P9"	"P"	"R*"	"R*"	"Axiom_GW_ASI"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"U2a1b"	"F1a1a1*1"	16	"U2"	"U"	"F1"	"F"	"UK"	"R9"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M2a'b"	"HV1b1a*"	13	"M2"	"M"	"HV1"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"J1d"	"J1"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_GW_ASI"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3c+152"	"HV"	8	"M3"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M4a"	"HV"	9	"M4"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M66b"	"HV"	8	"M66"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2b"	"U2b"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_GW_ASI"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R31b"	"HV"	4	"R31"	"R"	"HV"	"HV"	"R*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M6a1a"	"X"	7	"M6"	"M"	"X"	"X"	"M*"	"X"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M53"	"HV"	7	"M53"	"M"	"HV"	"HV"	"M*"	"HV"	"Axiom_GW_ASI"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
